IIL,INNATE IMMUNOTHERAPEUTICS LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
IAG,INSURANCE AUSTRALIA GROUP LIMITED|Insurance
IDX,INTEGRAL DIAGNOSTICS LIMITED|Health Care Equipment & Services
ITL,INTEGRATED MEDIA TECHNOLOGY LIMITED|Media
IP1,INTEGRATED PAYMENT TECHNOLOGIES LIMITED|Software & Services
IRI,INTEGRATED RESEARCH LIMITED|Software & Services
IRC,INTERMIN RESOURCES LIMITED|Materials
IEQ,INTERNATIONAL EQUITIES CORPORATION LIMITED.|Real Estate
IFX,INTERNATIONAL FINANCE CORPORATION|Not Applic
IGS,INTERNATIONAL GOLDFIELDS LIMITED...|Materials
IHS,INTERPOSE HOLDINGS LIMITED|Energy
IMG,INTERSTAR MILLENNIUM SERIES 2002-1G TRUST|Not Applic
IMX,INTERSTAR MILLENNIUM SERIES 2003-3G TRUST|Not Applic
IMQ,INTERSTAR MILLENNIUM SERIES 2004-1E TRUST|Not Applic
IMK,INTERSTAR MILLENNIUM SERIES 2004-2G TRUST|Not Applic
IMN,INTERSTAR MILLENNIUM SERIES 2004-5 TRUST|Not Applic
IMO,INTERSTAR MILLENNIUM SERIES 2005-2L TRUST|Not Applic
INB,INTERSTAR MILLENNIUM SERIES 2006-2G TRUST|Not Applic
INN,INTERSTAR MILLENNIUM SERIES 2006-3L TRUST|Not Applic
INH,INTERSTAR MILLENNIUM SERIES 2006-4H TRUST|Not Applic
IAM,INTIGER GROUP LIMITED|Software & Services
IEC,INTRA ENERGY CORPORATION LIMITED|Energy
IAU,INTREPID MINES LIMITED|Materials
IVT,INVENTIS LIMITED|Commercial & Professional Services
IOF,INVESTA OFFICE FUND|Real Estate
IVR,INVESTIGATOR RESOURCES LTD|Materials
INV,INVESTSMART GROUP LIMITED|Diversified Financials
IVO,INVIGOR GROUP LIMITED|Media
IVX,INVION LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
IVQ,INVITROCUE LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
IVC,INVOCARE LIMITED|Consumer Services
IOD,IODM LIMITED|Materials
IFL,IOOF HOLDINGS LIMITED|Diversified Financials
IOT,IOT GROUP LIMITED|Consumer Durables & Apparel
IPB,IPB PETROLEUM LIMITED|Energy
IPE,IPE LIMITED|Diversified Financials
IPH,IPH LIMITED|Commercial & Professional Services
IQ3,IQ3CORP LIMITED|Diversified Financials
IRE,IRESS LIMITED|Diversified Financials
INM,IRON MOUNTAIN INCORPORATED|Real Estate
IRD,IRON ROAD LIMITED|Materials
IBC,IRONBARK CAPITAL LIMITED|Diversified Financials
IBG,IRONBARK ZINC LTD|Materials
ISU,ISELECT LIMITED.|Consumer Services
ISD,ISENTIA GROUP LIMITED|Software & Services
ICU,ISENTRIC LIMITED.|Software & Services
IAA,ISHARES ASIA 50 ETF|Not Applic
IZZ,ISHARES CHINA LARGE-CAP ETF|Not Applic
IEU,ISHARES EUROPE ETF|Not Applic
IOO,ISHARES GLOBAL 100 ETF|Not Applic
IBK,ISHARES MSCI BRIC ETF|Not Applic
IVE,ISHARES MSCI EAFE ETF|Not Applic
IEM,ISHARES MSCI EMERGING MARKETS ETF|Not Applic
IHK,ISHARES MSCI HONG KONG ETF|Not Applic
IJP,ISHARES MSCI JAPAN ETF|Not Applic
ISG,ISHARES MSCI SINGAPORE CAPPED ETF|Not Applic
IKO,ISHARES MSCI SOUTH KOREA CAPPED ETF|Not Applic
ITW,ISHARES MSCI TAIWAN CAPPED ETF|Not Applic
IRU,ISHARES RUSSELL 2000 ETF|Not Applic
IVV,ISHARES S&P 500 ETF|Not Applic
IJR,ISHARES S&P SMALL-CAP ETF|Not Applic
ISH,ISHINE INTERNATIONAL RESOURCES LIMITED|Materials
ISX,ISIGNTHIS LTD|Software & Services
ITD,ITL LIMITED|Health Care Equipment & Services
IGL,IVE GROUP LIMITED|Commercial & Professional Services
JIP,JACK-IN GROUP LIMITED|Capital Goods
JKA,JACKA RESOURCES LIMITED|Energy
JHX,JAMES HARDIE INDUSTRIES PLC|Materials
JAL,JAMESON RESOURCES LIMITED|Materials
JHC,JAPARA HEALTHCARE LIMITED|Health Care Equipment & Services
JAT,JATENERGY LIMITED|Retailing
JHL,JAYEX HEALTHCARE LIMITED|Health Care Equipment & Services
JBH,JB HI-FI LIMITED|Retailing
JCI,JC INTERNATIONAL GROUP LIMITED|Capital Goods
JCS,JCURVE SOLUTIONS LTD|Software & Services
JRV,JERVOIS MINING LIMITED|Materials
JJF,JIAJIAFU MODERN AGRICULTURE LIMITED|Food & Beverage & Tobacco
JRL,JINDALEE RESOURCES LIMITED|Materials
JYC,JOYCE CORPORATION LTD|Retailing
JIN,JUMBO INTERACTIVE LIMITED|Consumer Services
JPR,JUPITER ENERGY LIMITED|Energy
JKL,JUSTKAPITAL LIMITED|Diversified Financials
JVG,JV GLOBAL LIMITED|Capital Goods
KSC,K & S CORPORATION LIMITED|Transportation
KAM,K2 ASSET MANAGEMENT HOLDINGS LTD|Diversified Financials
KTE,K2 ENERGY LIMITED.|Utilities
K2F,K2FLY LIMITED|Software & Services
KAB,KABOKO MINING LIMITED|Materials
KBU,KABUNI LTD|Software & Services
KLR,KAILI RESOURCES LIMITED|Energy
KIK,KAIRIKI ENERGY LIMITED|Energy
KAI,KAIROS MINERALS LIMITED|Materials
KZR,KALAMAZOO RESOURCES LIMITED|Materials
KPO,KALINA POWER LIMITED|Utilities
KLL,KALIUM LAKES LIMITED|Materials
KGM,KALNORTH GOLD MINES LIMITED|Materials
KPT,KANGAROO ISLAND PLANTATION TIMBERS LTD|Materials
KRL,KANGAROO RESOURCES LIMITED|Materials
KAR,KAROON GAS AUSTRALIA LIMITED|Energy
KAS,KASBAH RESOURCES LIMITED|Materials
KAT,KATANA CAPITAL LIMITED|Not Applic
KMD,KATHMANDU HOLDINGS LIMITED|Retailing
KPC,KAZAKHSTAN POTASH CORPORATION LIMITED|Materials
KBL,KBL MINING LIMITED|Materials
KEY,KEY PETROLEUM LIMITED|Energy
KBC,KEYBRIDGE CAPITAL LIMITED|Diversified Financials
KFW,KFW|Not Applic
KGL,KGL RESOURCES LIMITED|Materials
KNL,KIBARAN RESOURCES LIMITED|Materials
KDR,KIDMAN RESOURCES LIMITED|Materials
KIN,KIN MINING NL|Materials
KPL,KINA PETROLEUM LIMITED|Energy
KSL,KINA SECURITIES LIMITED|Diversified Financials
KKO,KINETIKO ENERGY LTD|Energy
KIS,KING ISLAND SCHEELITE LIMITED|Materials
KRC,KING RIVER COPPER LIMITED|Materials
KIG,KINGFISHER TRUST 2016-1|Not Applic
KFG,KINGFORM HEALTH HOMETEXTILE GROUP LIMITED|Consumer Durables & Apparel
KCN,KINGSGATE CONSOLIDATED LIMITED.|Materials
KLO,KINGSLAND GLOBAL LTD|Real Estate
KRM,KINGSROSE MINING LIMITED|Materials
KSN,KINGSTON RESOURCES LIMITED|Materials
KME,KIP MCGRATH EDUCATION CENTRES LIMITED|Consumer Services
KNM,KNEOMEDIA LIMITED|Software & Services
KNO,KNOSYS LIMITED|Software & Services
KGN,KOGAN.COM LTD|Retailing
KFE,KOGI IRON LIMITED|Materials
KKL,KOLLAKORN CORPORATION LIMITED|Technology Hardware & Equipment
KKT,KONEKT LIMITED|Health Care Equipment & Services
KNH,KOON HOLDINGS LIMITED|Capital Goods
KOR,KORAB RESOURCES LIMITED|Materials
K2P,KORE POTASH LIMITED|Materials
KOP,KOREA SOUTH-EAST POWER CO LTD|Not Applic
KOV,KORVEST LTD|Capital Goods
KTA,KRAKATOA RESOURCES LIMITED|Materials
KRS,KRESTA HOLDINGS LIMITED|Consumer Durables & Apparel
KGD,KULA GOLD LIMITED|Materials
KYK,KYCKR LIMITED|Software & Services
LSA,LACHLAN STAR LIMITED|Materials
LCR,LACONIA RESOURCES LIMITED|Materials
LKE,LAKE RESOURCES N.L.|Materials
LKO,LAKES OIL NL|Energy
LHM,LAND & HOMES GROUP LIMITED|Real Estate
LMW,LANDMARK WHITE LIMITED|Real Estate
LNY,LANEWAY RESOURCES LTD|Materials
LGR,LANKA GRAPHITE LIMITED|Not Applic
LTN,LANTERN HOTEL GROUP|Real Estate
LAM,LARAMIDE RESOURCES LTD|Energy
LBL,LASERBOND LIMITED|Capital Goods
LAA,LATAM AUTOS LIMITED|Software & Services
LRS,LATIN RESOURCES LIMITED|Materials
LCD,LATITUDE CONSOLIDATED LIMITED|Materials
LMG,LATROBE MAGNESIUM LIMITED|Materials
LSN,LAWSON GOLD LIMITED|Materials
LBT,LBT INNOVATIONS LIMITED|Health Care Equipment & Services
LER,LEAF RESOURCES LTD|Materials
LEX,LEFROY EXPLORATION LIMITED|Materials
LCY,LEGACY IRON ORE LIMITED|Materials
LGD,LEGEND CORPORATION LIMITED|Capital Goods
LEG,LEGEND MINING LIMITED|Materials
LCK,LEIGH CREEK ENERGY LIMITED|Materials
LLC,LENDLEASE GROUP|Real Estate
LPD,LEPIDICO LTD|Materials
LRL,LEYSHON RESOURCES LIMITED|Materials
LFC,LIFE CORPORATION LTD|Consumer Services
LHC,LIFEHEALTHCARE GROUP LIMITED|Health Care Equipment & Services
LSH,LIFESPOT HEALTH LTD|Health Care Equipment & Services
LIC,LIFESTYLE COMMUNITIES LIMITED|Real Estate
LML,LINCOLN MINERALS LIMITED|Materials
LIN,LINDIAN RESOURCES LIMITED|Materials
LAU,LINDSAY AUSTRALIA LIMITED|Transportation
LNU,LINIUS TECHNOLOGIES LIMITED|Materials
LNK,LINK ADMINISTRATION HOLDINGS LIMITED|Software & Services
LIO,LION ENERGY LIMITED|Energy
LLO,LION ONE METALS LIMITED|Materials
LSX,LION SELECTION GROUP LIMITED.|Diversified Financials
LHB,LIONHUB GROUP LIMITED|Real Estate
LTR,LIONTOWN RESOURCES LIMITED|Materials
LNG,LIQUEFIED NATURAL GAS LIMITED|Energy
LIT,LITHIUM AUSTRALIA NL|Materials
LI3,LITHIUM CONSOLIDATED MINERAL EXPLORATION LIMITED|Materials
LPI,LITHIUM POWER INTERNATIONAL LIMITED|Materials
LCA,LITIGATION CAPITAL MANAGEMENT LIMITED|Diversified Financials
LVH,LIVEHIRE LIMITED|Software & Services
LVT,LIVETILES LIMITED|Software & Services
LCT,LIVING CELL TECHNOLOGIES LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
LCG,LIVING CITIES DEVELOPMENT GROUP LIMITED|Materials
LPE,LOCALITY PLANNING ENERGY HOLDINGS LIMITED|Utilities
LSR,LODESTAR MINERALS LIMITED|Materials
LCM,LOGICAMMS LIMITED|Capital Goods
LCE,LONDON CITY EQUITIES LIMITED|Diversified Financials
LGO,LONGREACH OIL LIMITED|Energy
LOV,LOVISA HOLDINGS LIMITED|Retailing
LOM,LUCAPA DIAMOND COMPANY LIMITED|Materials
LGM,LUIRI GOLD LIMITED|Materials
LWP,LWP TECHNOLOGIES LIMITED|Energy
LYL,LYCOPODIUM LIMITED|Capital Goods
LYC,LYNAS CORPORATION LIMITED|Materials
MLD,MACA LIMITED|Materials
MMM,MACARTHUR AUSTRALIA LIMITED|Class Pend
M7T,MACH7 TECHNOLOGIES LIMITED|Health Care Equipment & Services
MAH,MACMAHON HOLDINGS LIMITED|Capital Goods
MRP,MACPHERSONS RESOURCES LIMITED|Materials
MQA,MACQUARIE ATLAS ROADS GROUP|Transportation
MBL,MACQUARIE BANK LIMITED|Not Applic
MQG,MACQUARIE GROUP LIMITED|Diversified Financials
MRN,MACQUARIE MEDIA LIMITED|Media
MAQ,MACQUARIE TELECOM GROUP LIMITED|Telecommunication Services
MFG,MAGELLAN FINANCIAL GROUP LIMITED|Diversified Financials
MAG,MAGMATIC RESOURCES LIMITED|Class Pend
MAU,MAGNETIC RESOURCES NL|Materials
MGT,MAGNETITE MINES LIMITED.|Materials
MNS,MAGNIS RESOURCES LIMITED.|Materials
MPE,MAGNUM GAS & POWER LIMITED|Energy
MGU,MAGNUM MINING AND EXPLORATION LIMITED|Materials
MGL,MAGONTEC LIMITED|Materials
MAI,MAINSTREAMBPO LIMITED|Diversified Financials
MHH,MAJESTIC HORIZON HOLDINGS LTD|Class Pend
MAR,MALACHITE RESOURCES LIMITED|Materials
MGP,MANAGED ACCOUNTS HOLDINGS LIMITED|Diversified Financials
MTL,MANALTO LIMITED|Software & Services
MSR,MANAS RESOURCES LIMITED|Materials
MDD,MANDALONG RESOURCES LIMITED|Materials
MHC,MANHATTAN CORPORATION LIMITED|Energy
MNM,MANTLE MINING CORPORATION LIMITED|Materials
MTR,MANTRA GROUP LIMITED|Consumer Services
MKR,MANUKA RESOURCES LTD|Class Pend
MEY,MARENICA ENERGY LTD|Energy
MTM,MARETERRAM LIMITED|Capital Goods
MZN,MARINDI METALS LIMITED|Materials
MCX,MARINER CORPORATION LIMITED|Diversified Financials
MEU,MARMOTA LIMITED|Energy
MQR,MARQUEE RESOURCES LIMITED|Materials
MJP,MARTIN AIRCRAFT COMPANY LIMITED|Capital Goods
MYE,MASTERMYNE GROUP LIMITED|Materials
MZZ,MATADOR MINING LIMITED|Materials
MCE,MATRIX COMPOSITES & ENGINEERING LIMITED|Energy
MAT,MATSA RESOURCES LIMITED|Materials
MXR,MAXIMUS RESOURCES LIMITED|Materials
MXI,MAXITRANS INDUSTRIES LIMITED|Capital Goods
MSP,MAXSEC GROUP LIMITED|Technology Hardware & Equipment
MFD,MAYFIELD CHILDCARE LIMITED|Consumer Services
MYX,MAYNE PHARMA GROUP LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
MCS,MCALEESE LIMITED|Transportation
MEA,MCGRATH LIMITED|Real Estate
MMS,MCMILLAN SHAKESPEARE LIMITED|Commercial & Professional Services
MCP,MCPHERSON'S LIMITED|Consumer Durables & Apparel
MSG,MCS SERVICES LIMITED|Commercial & Professional Services
MMR,MEC RESOURCES LIMITED|Energy
MDR,MEDADVISOR LIMITED|Health Care Equipment & Services
MBJ,MEDALLION TRUST SERIES 2013-2|Not Applic
MDZ,MEDALLION TRUST SERIES 2014-1|Not Applic
MPZ,MEDALLION TRUST SERIES 2014-1P|Not Applic
MZB,MEDALLION TRUST SERIES 2014-2|Not Applic
MZA,MEDALLION TRUST SERIES 2015-1|Not Applic
MZC,MEDALLION TRUST SERIES 2015-2|Not Applic
MZF,MEDALLION TRUST SERIES 2016-1|Not Applic
MZT,MEDALLION TRUST SERIES 2016-2|Not Applic
MPL,MEDIBANK PRIVATE LIMITED|Insurance
MEB,MEDIBIO LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
MLA,MEDICAL AUSTRALIA LIMITED|Health Care Equipment & Services
MVP,MEDICAL DEVELOPMENTS INTERNATIONAL LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
MGZ,MEDIGARD LIMITED|Health Care Equipment & Services
MDC,MEDLAB CLINICAL LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
MML,MEDUSA MINING LIMITED|Materials
MP1,MEGAPORT LIMITED|Software & Services
MJC,MEJORITY CAPITAL LIMITED|Diversified Financials
MAY,MELBANA ENERGY LIMITED|Energy
MLB,MELBOURNE IT LIMITED|Software & Services
MEM,MEMPHASYS LIMITED.|Pharmaceuticals & Biotechnology & Life Sciences
MVT,MERCANTILE INVESTMENT COMPANY LTD|Diversified Financials
MHI,MERCHANT HOUSE INTERNATIONAL LIMITED|Consumer Durables & Apparel
MCY,MERCURY NZ LIMITED|Utilities
MEZ,MERIDIAN ENERGY LIMITED|Utilities
MED,MERLIN DIAMONDS LIMITED|Materials
MAS,MESA MINERALS LIMITED|Materials
MSB,MESOBLAST LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
MBK,METAL BANK LIMITED|Materials
MCT,METALICITY LIMITED|Materials
MLM,METALLICA MINERALS LIMITED|Materials
MNE,METALLUM LIMITED|Materials
MLS,METALS AUSTRALIA LTD|Materials
MLX,METALS X LIMITED|Materials
MTC,METALSTECH LIMITED|Materials
MTS,METCASH LIMITED|Food & Staples Retailing
MEI,METEORIC RESOURCES NL|Materials
MEL,METGASCO LIMITED|Energy
MEQ,METLIFECARE LIMITED|Health Care Equipment & Services
MNC,METMINCO LIMITED|Materials
MMI,METRO MINING LIMITED|Energy
MPP,METRO PERFORMANCE GLASS LIMITED|Materials
MFF,MFF CAPITAL INVESTMENTS LIMITED|Diversified Financials
MGC,MG UNIT TRUST|Food & Beverage & Tobacco
MXC,MGC PHARMACEUTICALS LTD|Materials
MWR,MGM WIRELESS LIMITED|Software & Services
MHM,MHM METALS LIMITED|Materials
MHJ,MICHAEL HILL INTERNATIONAL LIMITED|Consumer Durables & Apparel
MX1,MICRO-X LIMITED|Health Care Equipment & Services
MDI,MIDDLE ISLAND RESOURCES LIMITED|Materials
MWY,MIDWAY LIMITED|Materials
MIG,MIGME LIMITED|Software & Services
MOY,MILLENNIUM MINERALS LIMITED|Materials
MIL,MILLENNIUM SERVICES GROUP LIMITED|Commercial & Professional Services
MAX,MILLINIUM'S ALTERNATIVES FUND.|Not Applic
MLT,MILTON CORPORATION LIMITED|Diversified Financials
MNB,MINBOS RESOURCES LIMITED|Materials
MCR,MINCOR RESOURCES NL|Materials
MDX,MINDAX LIMITED|Materials
MIZ,MINERA GOLD LIMITED|Materials
MRC,MINERAL COMMODITIES LTD|Materials
MDL,MINERAL DEPOSITS LIMITED|Materials
MIN,MINERAL RESOURCES LIMITED|Materials
MEP,MINOTAUR EXPLORATION LTD|Materials
MRR,MINREX RESOURCES LIMITED|Materials
MNW,MINT PAYMENTS LIMITED|Software & Services
MLI,MINTAILS LIMITED|Materials
MIR,MIRRABOOKA INVESTMENTS LIMITED|Diversified Financials
MGR,MIRVAC GROUP|Real Estate
MBT,MISSION NEWENERGY LIMITED|Energy
MSV,MITCHELL SERVICES LIMITED|Capital Goods
MTH,MITHRIL RESOURCES LIMITED|Materials
MUA,MITULA GROUP LIMITED|Software & Services
MRM,MMA OFFSHORE LIMITED|Transportation
MMG,MMG LIMITED|Materials
MMJ,MMJ PHYTOTECH LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
MIH,MNC MEDIA INVESTMENT LTD|Telecommunication Services
MNF,MNF GROUP LIMITED|Telecommunication Services
MBO,MOBILARM LIMITED|Technology Hardware & Equipment
MBE,MOBILE EMBRACE LIMITED|Software & Services
MOB,MOBILICOM LIMITED|Class Pend
MOD,MOD RESOURCES LIMITED|Materials
MOE,MOELIS AUSTRALIA LIMITED|Diversified Financials
MKB,MOKO SOCIAL MEDIA LIMITED|Software & Services
MPO,MOLOPO ENERGY LIMITED|Energy
MOL,MOLY MINES LIMITED|Materials
MND,MONADELPHOUS GROUP LIMITED|Capital Goods
MA1,MONASH ABSOLUTE INVESTMENT COMPANY LIMITED|Not Applic
MVF,MONASH IVF GROUP LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
MOX,MONAX MINING LIMITED|Materials
MNY,MONEY3 CORPORATION LIMITED|Diversified Financials
MZM,MONTEZUMA MINING COMPANY LTD|Materials
MRV,MORETON RESOURCES LTD|Energy
MEC,MORPHIC ETHICAL EQUITIES FUND LIMITED|Class Pend
MOC,MORTGAGE CHOICE LIMITED|Banks
MOT,MOTOPIA LIMITED|Software & Services
MTO,MOTORCYCLE HOLDINGS LIMITED|Retailing
MTB,MOUNT BURGESS MINING NL|Materials
MGX,MOUNT GIBSON IRON LIMITED|Materials
MRD,MOUNT RIDLEY MINES LIMITED|Materials
MRQ,MRG METALS LIMITED|Materials
MPW,MSL SOLUTIONS LIMITED|Class Pend
MSM,MSM CORPORATION INTERNATIONAL LTD|Software & Services
MXU,MULTIPLEX SITES TRUST|Real Estate
MSI,MULTISTACK INTERNATIONAL LIMITED|Capital Goods
MCH,MURCHISON HOLDINGS LIMITED|Diversified Financials
MCA,MURRAY COD AUSTRALIA LIMITED|Food & Beverage & Tobacco
MRG,MURRAY RIVER ORGANICS GROUP LIMITED|Food & Beverage & Tobacco
MGV,MUSGRAVE MINERALS LIMITED|Materials
MUS,MUSTANG RESOURCES LIMITED|Materials
MPX,MUSTERA PROPERTY GROUP LIMITED|Real Estate
MYR,MYER HOLDINGS LIMITED|Retailing
MYQ,MYFIZIQ LIMITED|Software & Services
MYO,MYOB GROUP LIMITED|Software & Services
MYS,MYSTATE LIMITED|Banks
MZI,MZI RESOURCES LTD|Materials
N1H,N1 HOLDINGS LIMITED|Banks
NAG,NAGAMBIE RESOURCES LIMITED|Materials
NAM,NAMOI COTTON CO-OPERATIVE LIMITED|Commercial & Professional Services
NAN,NANOSONICS LIMITED|Health Care Equipment & Services
NAC,NAOS ABSOLUTE OPPORTUNITIES COMPANY LIMITED|Not Applic
NCC,NAOS EMERGING OPPORTUNITIES COMPANY LIMITED|Not Applic
NAB,NATIONAL AUSTRALIA BANK LIMITED|Banks
NAF,NATIONAL RMBS TRUST 2011-1 SERIES 2011-1|Not Applic
NAO,NATIONAL RMBS TRUST 2011-2 SERIES 2011-2|Not Applic
NAH,NATIONAL RMBS TRUST 2012-2 SERIES 2012-2|Not Applic
NAJ,NATIONAL RMBS TRUST 2015-1 SERIES 2015-1|Not Applic
NRM,NATIONAL RMBS TRUST 2016-1|Not Applic
NSR,NATIONAL STORAGE REIT|Real Estate
NVL,NATIONAL VETERINARY CARE LTD|Health Care Equipment & Services
NML,NAVARRE MINERALS LIMITED|Materials
NAV,NAVIGATOR RESOURCES LIMITED|Materials
NVT,NAVITAS LIMITED|Consumer Services
NEA,NEARMAP LTD|Software & Services
NES,NELSON RESOURCES LIMITED|Class Pend
NXR,NEMEX RESOURCES LIMITED|Materials
NMT,NEOMETALS LTD|Materials
NMS,NEPTUNE MARINE SERVICES LIMITED|Energy
NCL,NETCCENTRIC LIMITED|Media
NTC,NETCOMM WIRELESS LIMITED|Technology Hardware & Equipment
NET,NETLINKZ LIMITED|Software & Services
NEU,NEUREN PHARMACEUTICALS LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
NTI,NEUROTECH INTERNATIONAL LIMITED|Health Care Equipment & Services
NAE,NEW AGE EXPLORATION LIMITED|Energy
NGE,NEW GUINEA ENERGY LTD|Energy
NHC,NEW HOPE CORPORATION LIMITED|Energy
NHO,NEW HORIZON COAL LTD|Energy
NSE,NEW STANDARD ENERGY LIMITED|Energy
NTL,NEW TALISMAN GOLD MINES LIMITED|Materials
NZK,NEW ZEALAND KING SALMON INVESTMENTS LIMITED|Food & Beverage & Tobacco
NCM,NEWCREST MINING LIMITED|Materials
NWF,NEWFIELD RESOURCES LIMITED|Materials
NWS,NEWS CORPORATION..|Media
NWZ,NEWZULU LIMITED|Media
NME,NEX METALS EXPLORATION LIMITED|Materials
NXT,NEXTDC LIMITED|Software & Services
NXM,NEXUS MINERALS LIMITED|Materials
NHF,NIB HOLDINGS LIMITED|Insurance
NCK,NICK SCALI LIMITED|Retailing
NIO,NICKELORE LIMITED|Materials
NDO,NIDO PETROLEUM LIMITED|Energy
NEC,NINE ENTERTAINMENT CO. HOLDINGS LIMITED|Media
NIU,NIUMINCO GROUP LIMITED|Materials
NKP,NKWE PLATINUM LIMITED|Materials
NMG,NMG CORPORATION LIMITED|Materials
NMM,NOBLE METALS LIMITED|Materials
NBL,NONI B LIMITED|Retailing
NIB,NORDIC INVESTMENT BANK|Not Applic
NTU,NORTHERN MINERALS LIMITED|Materials
NMI,NORTHERN MINING LIMITED|Materials
NST,NORTHERN STAR RESOURCES LTD|Materials
NWE,NORWEST ENERGY NL|Energy
NOR,NORWOOD SYSTEMS LIMITED|Software & Services
NOE,NOVARISE RENEWABLE RESOURCES INTERNATIONAL LIMITED|Materials
NOV,NOVATTI GROUP LIMITED|Software & Services
NHL,NOVITA HEALTHCARE LIMITED|Health Care Equipment & Services
NRT,NOVOGEN LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
NOX,NOXOPHARM LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
NWH,NRW HOLDINGS LIMITED|Capital Goods
NSL,NSL CONSOLIDATED LIMITED|Materials
NSX,NSX LIMITED|Diversified Financials
NTM,NTM GOLD LIMITED|Materials
NCR,NUCOAL RESOURCES LIMITED|Materials
NGY,NUENERGY GAS LIMITED|Energy
NFN,NUFARM FINANCE (NZ) LIMITED|Not Applic
NUF,NUFARM LIMITED|Materials
NUH,NUHEARA LIMITED|Technology Hardware & Equipment
NVO,NVOI LTD|Software & Services
NYO,NYOTA MINERALS LIMITED|Materials
NZM,NZME LIMITED|Media
NZC,NZURI COPPER LIMITED|Materials
OKJ,OAKAJEE CORPORATION LIMITED|Diversified Financials
OAR,OAKDALE RESOURCES LIMITED|Materials
OBJ,OBJ LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
OCL,OBJECTIVE CORPORATION LIMITED|Software & Services
OGC,OCEANAGOLD CORPORATION|Materials
OCP,OCEANIA CAPITAL PARTNERS LIMITED|Diversified Financials
OCA,OCEANIA HEALTHCARE LIMITED|Class Pend
OGH,OCHRE GROUP HOLDINGS LIMITED|Materials
OXX,OCTANEX LIMITED|Energy
ODN,ODIN ENERGY LIMITED|Energy
ODY,ODYSSEY ENERGY LIMITED|Energy
OFX,OFX GROUP LIMITED|Diversified Financials
OBL,OIL BASINS LIMITED|Energy
OSH,OIL SEARCH LIMITED|Energy
OEX,OILEX LTD|Energy
OKU,OKLO RESOURCES LIMITED|Energy
OLH,OLDFIELDS HOLDINGS LIMITED|Capital Goods
OMH,OM HOLDINGS LIMITED|Materials
OMT,OMNI MARKET TIDE LTD|Software & Services
OSL,ONCOSIL MEDICAL LTD|Pharmaceuticals & Biotechnology & Life Sciences
1AL,ONEALL INTERNATIONAL LIMITED|Consumer Durables & Apparel
ONE,ONEVIEW HEALTHCARE PLC|Health Care Equipment & Services
OVH,ONEVUE HOLDINGS LIMITED|Diversified Financials
OTR,ONTERRAN LIMITED|Capital Goods
OML,OOH!MEDIA LIMITED|Media
OOK,OOKAMI LIMITED|Automobiles & Components
OPN,OPENDNA LIMITED|Commercial & Professional Services
OPT,OPTHEA LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
OIL,OPTISCAN IMAGING LIMITED|Health Care Equipment & Services
OPG,OPUS GROUP LIMITED|Commercial & Professional Services
OEC,ORBITAL CORPORATION LIMITED|Automobiles & Components
OGY,ORCA ENERGY LIMITED|Energy
ORR,ORECORP LIMITED|Materials
ORH,ORH LIMITED|Capital Goods
ORI,ORICA LIMITED|Materials
OTI,ORIENTAL TECHNOLOGIES INVESTMENT LIMITED|Capital Goods
ORG,ORIGIN ENERGY LIMITED|Energy
OGX,ORINOCO GOLD LIMITED|Materials
OEQ,ORION EQUITIES LIMITED|Diversified Financials
ORN,ORION GOLD NL|Materials
OHE,ORION HEALTH GROUP LIMITED|Health Care Equipment & Services
ORM,ORION METALS LIMITED|Materials
OVL,ORO VERDE LIMITED|Materials
ORE,OROCOBRE LIMITED|Materials
ORA,ORORA LIMITED|Materials
ORL,OROTONGROUP LIMITED|Retailing
OEG,ORPHEUS ENERGY LIMITED|Energy
OCC,ORTHOCELL LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
OSP,OSPREY MEDICAL INC|Health Care Equipment & Services
OLV,OTHERLEVELS HOLDINGS LIMITED|Software & Services
OEL,OTTO ENERGY LIMITED|Energy
OVN,OVENTUS MEDICAL LIMITED|Health Care Equipment & Services
OTW,OVER THE WIRE HOLDINGS LIMITED|Software & Services
OVR,OVERLAND RESOURCES LIMITED|Materials
OZL,OZ MINERALS LIMITED|Materials
OZG,OZGROWTH LIMITED|Not Applic
OZT,OZTRADE PUBLISHING GROUP LIMITED|Class Pend
PAK,PACIFIC AMERICAN COAL LIMITED|Materials
PBX,PACIFIC BAUXITE LIMITED|Materials
PAC,PACIFIC CURRENT GROUP LIMITED|Diversified Financials
