"39070",MT PERRY THE PINES|-25.1694|151.6375|Dec|1886|Mar|2017
"35289",MT PLAYFAIR|-24.8639|146.9478|Jan|1885|Apr|2016
"33290",MT PLEASANT ALERT|-20.2897|147.9019|Nov|2000|Mar|2017
"30155",MT PLEASANT STATION|-20.3044|144.2453|Mar|1991|Mar|2017
"34034",MT RAVENSWOOD STATION|-20.43|146.9733|Jan|1970|Sep|1982
"31063",MT SHERIDAN|-16.9958|145.7367|Jun|1999|Feb|2017
"31104",MT SOPHIA|-17.1644|145.8783|Jun|1968|Mar|2017
"40148",MT STANLEY FORESTRY|-26.5967|152.17|Mar|1895|Sep|1976
"40674",MT STANLEY STATION|-26.6614|152.2003|Jul|1977|Dec|2016
"83093",MT SUNDAY|-37.3399|146.4242|Apr|2011|Mar|2017
"40335",MT TAMBORINE ALERT|-27.9694|153.2133|Nov|2000|Mar|2017
"40197",MT TAMBORINE FERN ST|-27.9695|153.1954|Apr|1888|Feb|2017
"40914",MT TARAMPA|-27.4942|152.4972|Oct|1999|Mar|2017
"24579",MT TORRENS|-34.8788|138.974|Mar|2001|Mar|2017
"40397",MT WHITESTONE|-27.6683|152.1592|Oct|1950|Aug|2015
"39342",MT YEATMAN TM|-25.3911|151.76|Mar|2001|May|2015
"200468",MT.HAGEN A/F|-5.8333|144.2667|Mar|1963|Dec|1973
"200243",MT.HAGEN DHQ MD11|-5.8667|144.2333|Aug|1950|Feb|1972
"4022",MUCCAN|-20.6334|120.0863|Jan|1898|Jan|2017
"9235",MUCHEA|-31.5167|116.0333|Feb|1975|Jul|1984
"9275",MUCHEA|-31.5869|115.9694|May|2011|Mar|2017
"9029",MUCHEA TREE FARM|-31.5825|115.9658|Oct|1911|Aug|2013
"9200",MUCHEA WILDFLOWER PARK|-31.5286|116|Jul|1984|Aug|1998
"43025",MUCKADILLA POST OFFICE|-26.5833|148.3833|Jan|1891|Apr|1988
"15108",MUCKATY|-18.6284|133.872|Sep|1943|Dec|2009
"48104",MUCKERAWA|-29.3|147.4|Jan|1891|Aug|1937
"18131",MUDAMUCKLA|-32.1658|134.0083|Sep|1924|Dec|1932
"38052",MUDGEACCA|-23.0581|139.9583|Jan|1929|Mar|2014
"62021",MUDGEE (GEORGE STREET)|-32.5956|149.5956|Aug|1870|Mar|2017
"62104",MUDGEE (WANDU-TOO)|-32.5758|149.679|Oct|1997|Mar|2017
"62101",MUDGEE AIRPORT AWS|-32.5628|149.6149|Jul|1994|Mar|2017
"14165",MUDGINBERRI|-12.5931|132.88|Oct|1963|Feb|1981
"200697",MUGA CREEK MD34CP|-5.6333|144.3333|Oct|1965|Sep|1973
"6071",MUGGON|-26.6167|115.5467|Jan|1932|Jul|2015
"70176",MUGWILL|-35.05|149.25|Jun|1905|May|1929
"9738",MUJA POWER STATION|-33.4531|116.3025|Nov|1962|Feb|2017
"10102",MUKINBUDIN|-30.9156|118.2089|Aug|1928|Mar|2017
"13025",MULAN|-20.1006|127.5958|Feb|1970|Nov|2005
"61048",MULBRING (VINCENT STREET)|-32.9029|151.482|Dec|1932|Aug|2007
"76036",MULCRA|-35.1667|141.1|Aug|1920|Dec|1988
"47023",MULCULCA|-32.1333|141.6667|Oct|1891|Jul|1966
"44054",MULGA DOWNS|-28.8056|147.1199|Jan|1905|Mar|2017
"5015",MULGA DOWNS|-22.1039|118.4703|Dec|1897|Dec|2013
"15640",MULGA PARK|-25.9053|131.6712|Sep|1986|Dec|2016
"51067",MULGAH|-31.0833|146.8|Mar|1895|Nov|1914
"12298",MULGARA|-31.7575|119.4522|Jan|1984|Mar|2017
"12257",MULGAROON|-28.2|120.4|Apr|1951|Apr|1954
"12021",MULGAROONA|-28.45|120.5|Jan|1930|Aug|1960
"39072",MULGELDIE|-24.9833|151.1|Jun|1929|May|1948
"63252",MULGOA|-33.5|150.4|Jun|1885|Dec|1919
"41436",MULGOWAN|-28.5333|151.7333|Oct|1920|Dec|1941
"40570",MULGOWIE|-27.6964|152.3569|Jan|1998|Dec|2004
"40835",MULGOWIE TM|-27.7317|152.3633|Jun|2010|Jan|2012
"31049",MULGRAVE MILL|-17.0928|145.7906|Jan|1897|Mar|2017
"7061",MULGUL|-24.8333|118.4717|Nov|1925|Sep|1984
"24523",MULGUNDAWA SALT|-35.2921|139.2069|May|2009|Nov|2016
"50027",MULGUTHERIE|-33.2|147.4|Jan|1921|Dec|1953
"200507",MULIAMA|-4.0667|152.9833|Jan|1940|Dec|1973
"10147",MULJI VALE|-30.74|117.61|Sep|1921|Nov|1979
"55321",MULLA CROSSING (COCKBURN RIVER)|-31.0625|151.125|Dec|2000|Dec|2016
"61049",MULLA VILLA|-32.9333|151.1167|Jan|1946|Feb|1953
"55271",MULLALEY (BALMORAL)|-31.1033|149.6633|Sep|1966|Dec|1992
"55002",MULLALEY (BANDO)|-31.2342|149.8345|Jan|1883|Mar|2017
"55188",MULLALEY (DERWENTVILLE)|-30.9397|149.8536|May|1999|Sep|2001
"55304",MULLALEY (FAIRWINDS)|-31.0194|149.9066|Oct|2001|Mar|2017
"55018",MULLALEY (GARRAWILLA)|-31.1711|149.6456|Jan|1884|Dec|2015
"55021",MULLALEY (GOOLHI)|-31.0167|149.7333|Jun|1877|Mar|1980
"55301",MULLALEY (KIRKBRIGHT)|-31.0108|149.766|Jan|1954|Aug|2016
"55038",MULLALEY POST OFFICE|-31.0976|149.9114|Jun|1899|Mar|2017
"55263",MULLALEY(KEIGHO)|-30.9582|149.6844|Sep|1966|Mar|2017
"61179",MULLEE|-32.2|151.2|Jan|1962|Nov|1967
"51063",MULLENGUDGERY|-31.7|147.4|Mar|1890|Apr|1933
"51120",MULLENGUDGERY (MARRAWARRA)|-31.7167|147.5333|Nov|1966|Jul|1969
"39187",MULLET CREEK|-24.65|152.0333|Mar|1915|Dec|1922
"8095",MULLEWA|-28.5367|115.5142|Jan|1896|Mar|2017
"12165",MULLINE|-29.8|120.5|Jan|1901|Dec|1942
"63058",MULLION CREEK (MULLION RANGE FOREST)|-33.0934|149.128|Jan|1938|Oct|1999
"70175",MULLOON|-35.35|149.65|Jan|1905|Dec|1930
"58040",MULLUMBIMBY (FAIRVIEW FARM)|-28.5451|153.4948|May|1898|Mar|2017
"17037",MULOORINA STATION (MULOORINA HOMESTEAD)|-29.239|137.9058|Nov|1881|Jan|2017
"25012",MULPATA|-35.1667|140.4|Oct|1934|Apr|1963
"48185",MULTAGOONA|-29.4333|145.6667|Jan|1892|Dec|1916
"74209",MULWALA (MOUNT GWYNNE)|-35.9|145.9|Sep|1968|Mar|1980
"74103",MULWALA (TARRAMIA)|-36|146.0931|Jan|1888|Jan|1989
"74080",MULWALA HOMESTEAD|-36|146|Jan|1876|Dec|1956
"74081",MULWALA POST OFFICE|-35.9879|146.0062|Jun|1903|Mar|2017
"5088",MULYERING|-21.2475|116.0733|Mar|1992|Mar|2017
"4023",MULYIE|-20.4619|119.5189|Jan|1888|Mar|2017
"20016",MULYUNGARIE|-31.5542|140.792|Jan|1901|Apr|2014
"20038",MULYUNGARIE (LOCKHART BORE)|-31.3806|140.9425|Jan|1937|Dec|1944
"109506",MUMBALLUP|-33.5175|116.0894|Apr|2005|Aug|2013
"109513",MUMBALLUP ORGANICS|-33.5384|116.1159|Nov|2011|Mar|2017
"62086",MUMBIL|-32.7|149.2|Jan|1948|Jun|1951
"62003",MUMBIL (BURRENDONG DAM)|-32.6657|149.1016|Mar|1951|Feb|2017
"74164",MUMBLEDOOL|-34.4167|146.7|Jul|1899|Feb|1911
"8096",MUMBY|-28.1525|114.5689|Aug|1902|Jan|2017
"200244",MUMENG ME12|-6.9667|146.6167|Aug|1953|Oct|1973
"70135",MUMMELL (KANGAROOBIE)|-34.6608|149.6202|Jul|1959|Dec|2011
"58041",MUMMULGUM|-28.8|152.9|Dec|1924|May|1949
"58004",MUMMULGUM (BINGEEBEEBRA)|-28.7856|152.7683|Jul|1914|Mar|2017
"7101",MUNARRA|-26.2822|118.6933|Jan|1921|Mar|2017
"9116",MUNBINEA|-30.26|115.1947|Jan|1966|Dec|1970
"4024",MUNDABULLANGANA|-20.5192|118.0603|Jan|1899|Feb|2017
"51093",MUNDADOO|-30.8|147.2|Jan|1925|Jul|1938
"41349",MUNDAGAI|-27.7339|150.5789|Sep|1969|Mar|2017
"19026",MUNDALLIO|-32.4686|137.8817|Oct|1888|Aug|1953
"9030",MUNDARING|-31.8978|116.1581|Jan|1888|Mar|2017
"9031",MUNDARING WEIR|-31.9564|116.1642|Jan|1900|Apr|2016
"73055",MUNDARLO (YABTREE)|-35.0996|147.7767|Jan|1878|Mar|2017
"74165",MUNDAWADDERA|-35.5|147|Aug|1890|Apr|1910
"10762",MUNDEROCKING|-32.1|117.1|Aug|1910|Jul|1935
"74166",MUNDIWA|-35.6167|145.0667|Jan|1902|Dec|1932
"7062",MUNDIWINDI|-23.7942|120.2442|Nov|1915|Nov|1981
"29156",MUNDJURO STATION|-19.2247|141.6397|Jan|1993|Nov|2003
"40150",MUNDOOLIN|-27.905|153.0933|Jan|1881|Dec|1996
"21036",MUNDOORA|-33.595|138.0852|Aug|1883|Mar|2017
"21115",MUNDOORA (BARUNGA NORTH)|-33.6922|138.1332|Jan|1964|Dec|2016
"11049",MUNDRABILLA ROADHOUSE|-31.8167|128.2333|Mar|1972|Nov|1983
"11015",MUNDRABILLA SIDING|-30.9025|127.535|Aug|1940|Dec|1976
"11008",MUNDRABILLA STATION|-31.8433|127.8572|Nov|1901|Mar|2017
"64018",MUNDROOLA|-31.7|149.7|Jan|1927|Nov|1949
"39073",MUNDUBBERA|-25.5908|151.2986|Sep|1911|Mar|2017
"25510",MUNDULLA|-36.3667|140.7|Jan|1887|Apr|1962
"37052",MUNDURIN STATION|-22.8792|141.8364|Jan|1945|Feb|2014
"18029",MUNGALA SIDING (TAR 416 MILE)|-30.5783|132.8967|Jun|1940|Apr|1972
"44056",MUNGALLALA|-26.4458|147.5453|Sep|1912|Mar|2017
"10216",MUNGAN|-30.75|117.75|Jul|1922|Oct|1932
"28003",MUNGANA|-17.1|144.3833|Apr|1933|Feb|1958
"40026",MUNGAR GAYNDAH ST|-25.6006|152.5928|Jan|1997|Mar|2017
"40151",MUNGAR JUNCTION|-25.605|152.5892|Jan|1894|Jan|2013
"9032",MUNGEDAR|-30.4711|115.6475|Jan|1936|Dec|1976
"17067",MUNGERANIE|-28.0183|138.6637|Nov|1887|Mar|2013
"17020",MUNGERANIE (COWARIE)|-27.7025|138.3358|Sep|1881|Jan|2016
"17036",MUNGERANIE (MULKA)|-28.3525|138.6534|Jun|1917|Jan|2006
"51035",MUNGERIBAR|-32.15|148.1|Jan|1896|Aug|1942
"50090",MUNGERY|-32.55|148|Jan|1886|Jan|1917
"39074",MUNGI|-24.5|149.9|Jan|1940|Jan|1963
"48020",MUNGINDI (BURRENBAH)|-29.0362|148.6457|Nov|1896|Dec|2016
"48022",MUNGINDI (CAMBO CAMBO)|-29.0813|148.6|Dec|1895|Apr|2007
"52000",MUNGINDI (WILGABAH)|-29.2451|148.8518|Sep|1937|Sep|2010
"52031",MUNGINDI (WONGWIE)|-29.1167|149.0167|Apr|1913|Apr|1977
"52020",MUNGINDI POST OFFICE|-28.9786|148.9899|Jan|1887|Mar|2017
"9868",MUNGLINUP|-33.7078|120.8653|May|1970|Mar|2017
"12281",MUNGLINUP MELALEUCA|-33.5969|120.7578|Apr|1975|Aug|2013
"12299",MUNGLINUP STATION|-33.5331|120.8681|Jan|1980|Dec|2006
"12044",MUNGLINUP WEST|-33.5547|120.6997|May|2002|Mar|2017
"39075",MUNGUNGO|-24.7|151.15|May|1926|Jan|1954
"52051",MUNGYER|-29.65|149.1667|Jan|1910|Jun|1922
"3035",MUNJA|-16.4|124.95|Jan|1922|Dec|1948
"8236",MUNJA PARK|-28.7833|115.05|Jan|1969|Oct|1972
"12020",MUNJEROO|-28.2333|120.15|Jan|1930|Sep|1975
"14176",MUNMALARY|-12.4767|132.5|Oct|1964|Jan|1981
"61262",MUNMORAH POWER STATION|-33.2167|151.55|Jan|1963|Jun|1969
"40399",MUNNA CREEK|-25.8983|152.3467|Oct|1923|May|1992
"43075",MUNNAWEENA|-25.8|147.95|May|2011|Mar|2017
"10686",MUNSLEY|-33.5025|119.9711|Jan|1973|Nov|2008
"10103",MUNTADGIN|-31.7578|118.5603|Jan|1927|Jun|2008
"74228",MUNYABLA PARK|-35.45|145.9333|Jan|1911|May|1918
"18132",MUNYEROO|-33.3617|137.3767|Sep|1916|Oct|1923
"9205",MUNYERRING SPRINGS|-31.4317|116.2642|Feb|1975|May|1989
"10842",MURADUP|-33.85|116.9833|Oct|1915|Jan|1919
"7063",MURALGARRA|-28.5253|117.0344|Jun|1904|Sep|2014
"40235",MURARRIE ROAD CSIRO|-27.4681|153.0975|Nov|1898|May|1997
"24587",MURBKO|-34.1639|139.6647|May|2009|Dec|2015
"81035",MURCHISON|-36.6146|145.2143|Jun|1883|Mar|2017
"6099",MURCHISON|-26.8956|115.9567|Jul|1987|Mar|2017
"81095",MURCHISON (ARCADIA (SUNNYVILLE))|-36.5901|145.3118|Apr|1969|Mar|2017
"81036",MURCHISON (EAST NOORILIM)|-36.65|145.2|Jan|1919|Jan|1953
"7134",MURCHISON DOWNS|-26.795|118.9842|Nov|1914|Feb|2017
"8166",MURCHISON HOUSE|-27.7|114.2|Nov|1899|Jun|1926
"85289",MURDERERS HILL|-37.8514|146.555|Jan|1989|Mar|2017
"18164",MURDINGA (MUNGALA)|-33.6993|135.9238|Mar|1969|Feb|2017
"9187",MURDOCH|-32.0758|115.8469|Mar|2001|Jan|2013
"10152",MURESK INSTITUTE|-31.75|116.6833|Jan|1926|Mar|2017
"14180",MURGANELLA|-11.5472|132.9255|Nov|1966|Aug|2003
"14309",MURGANELLA AIRSTRIP|-11.5485|132.9266|Oct|2012|Mar|2017
"40152",MURGON POST OFFICE|-26.2422|151.9425|May|1909|Dec|2013
"7064",MURGOO|-27.3636|116.4261|Jan|1889|Feb|2017
"51036",MURIEL TANK|-31.6|146.6|Jul|1889|Mar|1946
"9720",MURILUP|-34.65|116.3|Apr|1929|Jun|1936
"200448",MURIRAGA MA4|-5.4167|143.3833|Feb|1964|Mar|1972
"46100",MURLIPPA TANK|-30.3167|142.3667|Jan|1891|Dec|1917
"46070",MURPA|-30.25|143.8667|Aug|1897|May|1917
"40153",MURPHYS CREEK POST OFFICE|-27.4667|152.0667|Jul|1895|Feb|1985
"80040",MURRABIT R.W.C.|-35.5333|143.9167|Nov|1926|Oct|1992
"72035",MURRAGULDRIE STATE FOREST 1|-35.5|147.6167|Jan|1938|Dec|1974
"72036",MURRAGULDRIE STATE FOREST 2|-35.5|147.6|Jan|1940|Jan|1952
"41388",MURRALAH|-28.055|151.3297|Jan|1952|Mar|2017
"7150",MURRALEE|-27.6467|117.8592|Jan|1966|Sep|1981
"7102",MURRAMUNDA|-23.5|120.5|May|1915|Dec|1949
"69020",MURRAMURRANG|-35.5|150.4|Mar|1946|Jun|1952
"48065",MURRAWOMBI|-31.1|147.1|Jan|1890|Jul|1952
"24507",MURRAY BRIDGE (LOOMOOLOO)|-35.1856|139.129|Aug|1990|Jan|2016
"24584",MURRAY BRIDGE (PALLAMANA AERODROME)|-35.065|139.2273|Feb|2006|Mar|2017
"24533",MURRAY BRIDGE (TEPKO)|-34.9692|139.1874|Aug|1892|Mar|2017
"24568",MURRAY BRIDGE (THE RANCH)|-35.1333|139.2|May|1973|Feb|1979
"24521",MURRAY BRIDGE COMPARISON|-35.1234|139.2592|Nov|1885|Mar|2017
"24549",MURRAY BRIDGE EXP. FARM|-35.1167|139.2667|Jan|1907|Sep|1925
"15608",MURRAY DOWNS|-21.0435|134.6753|Jan|1966|Feb|2016
"15609",MURRAY DOWNS|-21.05|134.6667|Jan|1951|Jan|1957
"27016",MURRAY ISLAND|-9.9167|144.0333|Jan|1914|Nov|1975
"22822",MURRAY LAGOON (HAWKS NEST)|-35.9041|137.4542|Nov|1914|Mar|2017
"76037",MURRAY LOCK NUMBER 9|-34.1928|141.5996|Jul|1936|Mar|2017
"72156",MURRAY RIVER @ JINGELLIC|-35.9333|147.7167|Aug|2001|Mar|2017
"31191",MURRAY SPRINGS ALERT|-18.1494|145.4803|Nov|2000|Mar|2017
"19073",MURRAY TOWN (BANGOR)|-32.9556|138.1558|Nov|1892|Nov|1923
"19011",MURRAY TOWN (DOUGHBOY CREEK)|-32.9211|138.2202|Sep|1883|Sep|2011
"19119",MURRAY TOWN (MURRATANA)|-32.9392|138.2088|Oct|2011|Feb|2017
"9732",MURRAY UPPER|-32.8167|116.1167|Mar|1904|Dec|1911
"41536",MURRAYS BRIDGE ALERT|-28.2883|152.1053|Nov|2000|Mar|2017
"22806",MURRAYS LAGOON (BAYSIDE)|-35.927|137.2918|Sep|1909|Sep|2016
"76038",MURRAYVILLE|-35.2628|141.1789|Nov|1910|Mar|2017
"76106",MURRAYVILLE (CARINA)|-35.2484|141.0808|Jan|1968|Mar|2017
"76109",MURRAYVILLE (NGALLO)|-35.3678|141.0625|Jul|1968|Mar|2017
"41549",MURRI MURRI CREEK TM|-28.3975|150.3042|Nov|2000|Feb|2007
"75115",MURRIL CREEK|-34.45|146.9|Jan|1882|Dec|1913
"84137",MURRINDAL|-37.4283|148.1983|Jul|1984|Mar|1991
"88046",MURRINDINDI|-37.3197|145.4969|May|1912|Nov|2000
"73051",MURRINGO (WINDERMERE)|-34.2054|148.5533|Jan|1888|Mar|2017
"73109",MURRINGO (YALLAMBEE)|-34.425|148.5408|Jan|1968|Mar|2017
"73028",MURRINGO POST OFFICE|-34.3|148.5167|Jul|1886|May|1969
"41073",MURRIVERIE|-28.4667|150.3|Mar|1937|Sep|1972
"7135",MURRUM STATION|-28.2747|117.3919|Jul|1900|Mar|2015
"70344",MURRUMBATEMAN (MCINTOSH CIRCUIT)|-34.9832|149.0142|Jan|1985|Feb|2017
"86083",MURRUMBEENA LEEDS GROVE|-37.9|145.1|Jul|1885|May|1958
"73029",MURRUMBURRAH (HISTORICAL SOCIETY)|-34.55|148.351|Oct|1884|Mar|2017
"84024",MURRUNGOWAR|-37.6333|148.6833|Jun|1898|Mar|1969
"84104",MURRUNGOWAR (DOUTHAT)|-37.6183|148.71|Feb|1970|Feb|1989
"61297",MURRURUNDI (ALLSTON)|-31.6667|151.0833|Jan|1973|Apr|1981
"61153",MURRURUNDI (CRAWNEY)|-31.6167|151.0333|Nov|1960|Mar|1972
"61051",MURRURUNDI (HAYDON STREET)|-31.7678|150.8418|Oct|1870|Mar|2017
"61195",MURRURUNDI (TIMOR)|-31.773|151.0776|Dec|1960|Mar|2017
"61392",MURRURUNDI GAP AWS|-31.7416|150.7937|Jun|2003|Mar|2017
"24043",MURTHO POST OFFICE|-33.9833|140.9667|Aug|1890|Feb|1929
"24026",MURTHO VILLAGE|-34.1333|140.7833|Jan|1895|Sep|1910
"79035",MURTOA|-36.6206|142.4711|Jan|1883|Mar|2017
"44157",MURWEH|-27.0028|145.9433|Jul|1976|Dec|1978
"58158",MURWILLUMBAH (BRAY PARK)|-28.3395|153.3809|Oct|1972|Mar|2017
"58020",MURWILLUMBAH (DUNGAY (TALESWOOD))|-28.2888|153.3651|Dec|1950|Mar|2017
"58186",MURWILLUMBAH (TWEED RIVER)|-28.3283|153.4|Dec|2000|Mar|2017
"58042",MURWILLUMBAH POST OFFICE|-28.3167|153.4|Jan|1890|Sep|1973
"61052",MUSCLE CREEK (CLENDINNING)|-32.2667|151.0667|Aug|1901|Dec|1976
"28007",MUSGRAVE|-14.7803|143.5036|Jan|1887|Aug|2012
"88072",MUSK|-37.3667|144.1833|Jan|1937|Oct|1969
"40902",MUSKET FLAT MT ALERT|-25.4969|152.3836|Nov|2000|Mar|2017
"200637",MUSSAU|-1.5|149.6667|May|1969|Dec|1973
"200608",MUSSAU ISLAND|-1.5|149.6667|Oct|1961|May|1968
"91068",MUSSELBORO (APPLICO)|-41.45|147.4333|Aug|1926|Aug|1966
"91197",MUSSELBORO (ELVERTON)|-41.4864|147.4386|Jan|1960|Mar|2017
"91200",MUSSELBORO (VIEW BANKS)|-41.45|147.4333|Jan|1966|Sep|1973
"61004",MUSWELLBROOK (BENGALLA)|-32.25|150.8667|May|1923|Jun|1966
"61018",MUSWELLBROOK (EDDERTON)|-32.4|150.8333|Jan|1911|Dec|1985
"61168",MUSWELLBROOK (LINDISFARNE)|-32.3147|150.7552|Nov|1960|Mar|2017
"61053",MUSWELLBROOK (LOWER HILL ST)|-32.2611|150.8847|Sep|1870|Dec|2012
"61305",MUSWELLBROOK (MIRRABOOKA)|-32.2106|150.7606|May|1971|Jul|1986
"61192",MUSWELLBROOK (SPRING CREEK (CASTLE VALE)|-32.2092|150.7365|Dec|1960|Dec|2016
"61374",MUSWELLBROOK (ST.HELIERS)|-32.2199|150.9193|Nov|1992|Mar|2017
"32101",MUTARNEE STORE|-18.9558|146.2886|Sep|1972|Mar|2017
"31080",MUTCHILBA|-17.1333|145.2167|Jan|1958|Jun|1959
"20017",MUTOOROO|-32.4467|140.9233|Jan|1887|Mar|2017
"20046",MUTOOROO MINE|-32.25|140.9333|May|1891|Aug|1899
"200613",MUTSING|-6.3167|146.2667|Jun|1967|Dec|1973
"36037",MUTTABURRA|-22.595|144.5469|Jan|1885|Mar|2017
"73137",MUTTAMA (GROVENE)|-34.8028|148.1165|May|1987|Feb|2017
"200745",MUWO PLANTATION|-8.7333|151|Jan|1971|Dec|1973
"4062",MYADEE|-20.1|119.75|Jan|1913|Sep|1942
"54092",MYALL CREEK|-29.7167|150.5833|Jan|1879|Apr|1905
"53028",MYALL DOWNS|-28.9267|150.6042|Mar|1900|May|1951
"41239",MYALL PARK|-27.2167|151.3333|Jan|1959|Nov|1961
"42070",MYALL PLAINS|-28.35|148.75|Jan|1903|Jun|1972
"44231",MYENDETTA AL|-26.5458|146.0167|Jun|2013|Mar|2017
"14074",MYILLY POINT|-12.4167|130.8|Jan|1957|Mar|1964
"23793",MYLOR|-35.05|138.7667|Oct|1889|Dec|1902
"9583",MYLOR|-33.86|115.855|Oct|1924|Jun|1985
"23911",MYLOR (BIGGS FLAT)|-35.0632|138.7635|Jul|2006|Mar|2017
"73123",MYLORA|-34.7333|148.65|Jan|1891|Dec|1922
"9836",MYOLA|-33.8144|120.5136|Oct|1972|Dec|1982
"10214",MYOLA|-31.5|117.75|Nov|1919|Dec|1934
"10849",MYOORA|-34.2647|118.8281|Sep|1970|Nov|2004
"26041",MYORA|-37.8167|140.9333|Jan|1893|Aug|1922
"24522",MYPOLONGA|-35.0422|139.355|Apr|1915|Oct|1993
"23738",MYPONGA|-35.3912|138.4642|Jan|1914|Mar|2017
"23783",MYPONGA RESERVOIR|-35.4012|138.4262|Mar|1963|Mar|2017
"60057",MYRA|-31.75|151.6833|Aug|1961|Jul|1971
"41032",MYRA|-28.0625|152.1717|Feb|1909|Jan|1994
"41241",MYRA PARK|-27.1167|151.5667|Dec|1958|Nov|1960
"52012",MYRALGA|-29.65|148.85|Jan|1916|Dec|1922
"82156",MYRHEE (HANDCOCKS)|-36.7903|146.28|Dec|2000|Mar|2017
"87051",MYRNIONG|-37.65|144.35|Jan|1887|Feb|1979
"3018",MYROODAH|-18.1225|124.2692|Sep|1907|Feb|2017
"82116",MYRRHEE (BOGGY CK AT ANGLESIDE)|-36.6083|146.3583|Dec|2000|Mar|2017
"82157",MYRRHEE (CRYERS)|-36.74|146.34|Dec|2000|Sep|2014
"82033",MYRRHEE (JOELYN)|-36.6975|146.2852|Apr|1935|Mar|2017
"91069",MYRTLE BANK (LANOMA)|-41.2667|147.35|Nov|1930|Jun|1984
"41238",MYRTLE GROVE|-28.4333|152.1|Jan|1959|Nov|1970
"82113",MYRTLEFORD|-36.5617|146.7125|Jul|1969|Nov|2016
"83057",MYRTLEFORD (OVENS RESEARCH STATION)|-36.6074|146.7888|Jan|1962|Sep|2016
"82034",MYRTLEFORD POST OFFICE|-36.5667|146.7333|Mar|1897|Feb|1969
"9584",MYRUP|-33.7422|121.995|Oct|1901|Mar|2017
"80041",MYSIA SR&WSC|-36.2333|143.7667|Sep|1938|Oct|1982
"33170",MYSTERY PARK|-22.3614|149.3747|Jan|1972|Mar|2017
"41173",MYUNA|-28.1667|151.6|Dec|1929|Dec|1987
"59072",MYUNA|-30.8|152.6|Aug|1921|Sep|1948
"33292",MYUNA ALERT|-20.5819|147.5981|Nov|2000|Mar|2017
"14110",NA RAILWAY 22 MILE SITE|-12.5617|131.0717|Jan|1961|Nov|1974
"10766",NABALLING|-33.5|117.5|Oct|1912|Apr|1923
"8028",NABAWA|-28.5008|114.7897|Sep|1905|Mar|2017
"91070",NABOWLA|-41.1667|147.3667|Oct|1916|Dec|1982
"91274",NABOWLA (CHARIS)|-41.1719|147.3686|Jan|1994|Aug|2007
"91242",NABOWLA (DUNBARTON)|-41.1517|147.3617|Jul|1982|Nov|1993
"19027",NACKARA|-32.8|139.2333|Sep|1904|Dec|1969
"24011",NADDA (ZIMMERMAN)|-34.5833|140.8333|Jan|1915|Aug|1986
"69090",NADGEE FAUNA RESERVE|-37.3068|149.925|Mar|1966|Apr|2000
"81019",NAGAMBIE (GOULBURN WEIR)|-36.718|145.1731|Mar|1908|Mar|2017
"81037",NAGAMBIE CBA|-36.7833|145.1667|Sep|1886|Dec|1984
"27017",NAGHIR ISLAND|-10.25|142.4833|Feb|1947|Apr|1959
"10657",NAIRIBIN|-33.3556|117.9161|Sep|1915|Jun|2016
"23739",NAIRNE|-35.0369|138.913|Jan|1884|Mar|2017
"200087",NAKANAI|-5.4667|150.5333|Jul|1924|Feb|1964
"200128",NAKE|-5.0667|145.55|Oct|1922|Dec|1932
"25535",NALANG|-36.3833|140.75|Jan|1905|Dec|1966
"7065",NALBARRA|-28.6519|117.6083|Jan|1906|Dec|2016
"69021",NALBAUGH STATE FOREST|-37.0667|149.35|Apr|1938|Apr|1977
"7192",NALLAN|-27.3158|117.9719|Dec|1975|Dec|2016
"10767",NALLIAN|-33.2|117.4|Sep|1906|Oct|1945
"10679",NALYA|-32.4|117.1667|Jul|1948|Jul|1972
"10897",NALYERLUP|-34.2206|118.5042|Nov|1983|Mar|2017
"70312",NAMADGI NATIONAL PARK (GLENDALE CROSSING|-35.692|149.0052|Oct|1983|Sep|2005
"43095",NAMARAH|-27.3867|149.3877|Mar|1965|Mar|2017
"200088",NAMATANAI|-3.6833|152.45|Jan|1918|Dec|1957
"200754",NAMATANAI BO AG STN|-3.6667|152.4333|May|1939|Nov|1941
"200229",NAMATANAI S.D.O.|-3.65|152.45|Jan|1958|Dec|1973
"12062",NAMBI|-28.3897|121.6775|Jan|1922|Dec|2013
"40157",NAMBOUR BOWLING CLUB|-26.6208|152.9667|Dec|1893|May|2015
"40988",NAMBOUR DAFF - HILLSIDE|-26.6442|152.9383|Dec|2007|Mar|2017
"40282",NAMBOUR DPI|-26.6431|152.9392|Dec|1952|Dec|2007
"85126",NAMBROK|-38.1|146.9|Mar|1908|Dec|1931
"59023",NAMBUCCA FORESTRY|-30.65|153|Jan|1939|Dec|1956
"59024",NAMBUCCA HEADS BOWLING CLUB|-30.6437|152.9998|Mar|1904|Feb|2017
"200622",NAMBUNG PLANTATION|-4.2333|151.7|Nov|1968|Dec|1973
"9276",NAMBUNG STATION|-30.5744|115.2231|Jan|2005|Mar|2017
"10846",NAMPUP|-33.55|118.1|Jun|1910|Aug|1913
"200520",NAMTA MD8|-5.9167|145.25|Feb|1961|Aug|1966
"59139",NANA GLEN (COWLING CLOSE)|-30.1033|153.0003|Jan|1958|Mar|2017
"11009",NANAMBINIA|-32.6681|123.5831|Nov|1906|May|2015
"40277",NANANGO EAST FOREST 618|-26.6603|152.0711|May|1953|Dec|2002
